,player_id,game_year,team_id,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,shortHandedTimeOnIce,powerPlayTimeOnIce,player_name,birth_year,height_cm,weight,uid
1274,8458561,2001,656,82597,29,27,156,0.0,6,9,40,910,1485,0.0,0.0,0,0,0.0,-3,65472,159,16966,Yanic Perreault,1971,180.34,185.0,Yanic Perreault_2001_8458561
1275,8458561,2002,584,70447,22,24,145,0.0,7,6,30,727,1156,0.0,0.0,0,0,0.0,-11,57678,154,12615,Yanic Perreault,1971,180.34,185.0,Yanic Perreault_2002_8458561
1276,8458561,2003,552,57023,15,16,114,0.0,5,7,40,561,861,0.0,0.0,0,0,0.0,-10,46736,116,10171,Yanic Perreault,1971,180.34,185.0,Yanic Perreault_2003_8458561
1277,8458561,2005,1242,61873,35,22,145,0.0,10,17,30,559,899,0.0,0.0,0,0,0.0,-3,41855,594,19424,Yanic Perreault,1971,180.34,185.0,Yanic Perreault_2005_8458561
1278,8458561,2006,1493,61578,17,21,125,0.0,7,5,34,506,806,0.0,0.0,0,0,0.0,-1,47075,1623,12880,Yanic Perreault,1971,180.34,185.0,Yanic Perreault_2006_8458561
1279,8458561,2007,848,36585,5,9,58,0.0,0,1,24,294,457,0.0,0.0,0,1,0.0,-1,31538,2305,2742,Yanic Perreault,1971,180.34,185.0,Yanic Perreault_2007_8458561
1280,8458565,2001,754,17834,1,3,25,0.0,0,0,4,87,167,0.0,0.0,0,0,0.0,-4,16281,1395,158,Sean Pronger,1972,190.5,209.0,Sean Pronger_2001_8458565
1281,8458565,2002,2262,53941,6,7,67,0.0,1,1,72,324,655,0.0,0.0,0,1,0.0,-26,40210,13198,533,Sean Pronger,1972,190.5,209.0,Sean Pronger_2002_8458565
1282,8458565,2003,69,1852,1,0,6,0.0,0,0,4,15,35,0.0,0.0,0,0,0.0,-1,1691,81,80,Sean Pronger,1972,190.5,209.0,Sean Pronger_2003_8458565
1283,8458566,2000,243,50596,10,11,95,0.0,0,0,171,0,4,0.0,0.0,0,0,0.0,3,50077,140,379,Sandy McCarthy,1972,190.5,223.0,Sandy McCarthy_2000_8458566
1284,8458566,2001,246,41762,13,10,90,0.0,1,0,171,3,6,0.0,0.0,0,0,0.0,-8,40342,323,1097,Sandy McCarthy,1972,190.5,223.0,Sandy McCarthy_2001_8458566
1285,8458566,2002,246,36537,9,6,81,0.0,0,0,81,1,11,0.0,0.0,0,0,0.0,-4,35967,119,451,Sandy McCarthy,1972,190.5,223.0,Sandy McCarthy_2002_8458566
1286,8458566,2003,261,21910,1,4,38,0.0,1,0,30,0,2,0.0,0.0,0,0,0.0,-8,21136,38,736,Sandy McCarthy,1972,190.5,223.0,Sandy McCarthy_2003_8458566
1287,8458572,2000,1230,83997,23,24,163,0.0,6,5,87,50,91,0.0,0.0,0,0,0.0,8,63769,10674,9554,Steve Konowalchuk,1972,185.42,205.0,Steve Konowalchuk_2000_8458572
1288,8458572,2001,420,27686,12,2,36,0.0,0,0,23,36,64,0.0,0.0,0,0,0.0,-2,22010,3630,2046,Steve Konowalchuk,1972,185.42,205.0,Steve Konowalchuk_2001_8458572
1289,8458572,2002,1155,77179,15,15,119,0.0,2,0,71,41,92,0.0,0.0,0,1,0.0,3,65102,5067,7010,Steve Konowalchuk,1972,185.42,205.0,Steve Konowalchuk_2002_8458572
1290,8458572,2003,1686,88881,21,19,152,0.0,3,6,70,163,345,0.0,0.0,0,0,0.0,-3,65536,10992,12353,Steve Konowalchuk,1972,185.42,205.0,Steve Konowalchuk_2003_8458572
1291,8458572,2005,441,20855,9,6,39,0.0,1,2,14,10,35,0.0,0.0,2,1,0.0,5,12404,6048,2403,Steve Konowalchuk,1972,185.42,205.0,Steve Konowalchuk_2005_8458572
1292,8458573,2000,1312,92797,39,25,176,0.0,4,11,32,500,1036,0.0,0.0,0,2,0.0,7,71558,2627,18612,Michael Nylander,1972,185.42,200.0,Michael Nylander_2000_8458573
1293,8458573,2001,1312,76488,46,15,158,0.0,6,14,50,489,974,0.0,0.0,0,0,0.0,28,62091,203,14194,Michael Nylander,1972,185.42,200.0,Michael Nylander_2001_8458573
1294,8458573,2002,1209,87881,43,17,161,0.0,7,12,40,518,1091,0.0,0.0,0,0,0.0,3,64858,5444,17579,Michael Nylander,1972,185.42,200.0,Michael Nylander_2002_8458573
1295,8458573,2003,135,16830,13,1,30,0.0,0,4,22,71,150,0.0,0.0,0,0,0.0,4,12855,104,3871,Michael Nylander,1972,185.42,200.0,Michael Nylander_2003_8458573
1296,8458573,2005,243,93956,56,23,172,0.0,6,11,76,532,1143,0.0,0.0,0,0,0.0,31,69086,1090,23780,Michael Nylander,1972,185.42,200.0,Michael Nylander_2005_8458573
1297,8458573,2006,237,96615,57,26,193,0.0,14,23,42,501,1054,0.0,0.0,0,0,0.0,12,70277,425,25913,Michael Nylander,1972,185.42,200.0,Michael Nylander_2006_8458573
1298,8458573,2007,600,45976,26,11,77,0.0,5,13,24,263,535,0.0,0.0,0,0,0.0,-19,33317,76,12583,Michael Nylander,1972,185.42,200.0,Michael Nylander_2007_8458573
1299,8458573,2008,1080,60636,24,9,87,0.0,4,6,32,290,632,0.0,0.0,0,0,0.0,0,50911,106,9619,Michael Nylander,1972,185.42,200.0,Michael Nylander_2008_8458573
1300,8458575,2000,220,15766,4,5,44,0.0,2,0,26,1,2,0.0,0.0,0,0,0.0,-9,13676,244,1846,Yves Sarault,1972,185.42,190.0,Yves Sarault_2000_8458575
1301,8458575,2001,18,315,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,315,0,0,Yves Sarault,1972,185.42,190.0,Yves Sarault_2001_8458575
1302,8458582,2000,960,96082,6,4,69,0.0,2,1,159,0,0,0.0,0.0,0,0,0.0,-19,79333,14404,2345,Dave Karpa,1971,185.42,205.0,Dave Karpa_2000_8458582
1303,8458582,2001,225,76048,10,1,53,0.0,0,0,131,0,0,0.0,0.0,0,1,0.0,-9,63452,12003,593,Dave Karpa,1971,185.42,205.0,Dave Karpa_2001_8458582
1304,8458582,2002,57,16620,2,0,13,0.0,0,0,14,0,1,0.0,0.0,0,0,0.0,-1,15308,1086,226,Dave Karpa,1971,185.42,205.0,Dave Karpa_2002_8458582
1305,8458585,2000,875,71273,13,1,67,0.0,0,6,18,0,0,0.0,0.0,0,1,0.0,-8,48960,7522,14791,Igor Kravchuk,1966,185.42,215.0,Igor Kravchuk_2000_8458585
1306,8458585,2001,1560,86767,22,4,135,0.0,1,15,19,0,0,0.0,0.0,0,0,0.0,3,62077,1868,22822,Igor Kravchuk,1966,185.42,215.0,Igor Kravchuk_2001_8458585
1307,8458585,2002,91,7883,1,0,8,0.0,0,0,4,0,0,0.0,0.0,0,0,0.0,-3,5893,724,1266,Igor Kravchuk,1966,185.42,215.0,Igor Kravchuk_2002_8458585
1308,8458587,2002,25,2269,1,0,3,0.0,0,1,0,0,2,0.0,0.0,0,0,0.0,-4,2046,5,218,Vladimir Vujtek,1972,185.42,203.0,Vladimir Vujtek_2002_8458587
1309,8458590,2000,492,52012,13,7,92,0.0,0,1,37,36,115,0.0,0.0,1,0,0.0,0,47082,2269,2661,Mike Knuble,1972,190.5,229.0,Mike Knuble_2000_8458590
1310,8458590,2001,324,31591,6,8,77,0.0,0,1,42,12,27,0.0,0.0,0,0,0.0,9,29517,282,1792,Mike Knuble,1972,190.5,229.0,Mike Knuble_2001_8458590
1311,8458590,2002,450,78307,29,30,185,0.0,9,8,45,15,34,0.0,0.0,0,0,0.0,18,64679,380,13248,Mike Knuble,1972,190.5,229.0,Mike Knuble_2002_8458590
1312,8458590,2003,492,92419,25,21,192,0.0,4,7,32,17,54,0.0,0.0,0,0,0.0,19,78559,1143,12717,Mike Knuble,1972,190.5,229.0,Mike Knuble_2003_8458590
1313,8458590,2005,328,100108,31,34,217,0.0,13,10,80,52,161,0.0,0.0,2,0,0.0,25,69467,7663,22978,Mike Knuble,1972,190.5,229.0,Mike Knuble_2005_8458590
1314,8458590,2006,256,75384,30,24,160,0.0,10,8,56,23,62,0.0,0.0,0,0,0.0,2,52994,6633,15757,Mike Knuble,1972,190.5,229.0,Mike Knuble_2006_8458590
1315,8458590,2007,328,93036,26,29,177,0.0,15,15,72,10,25,0.0,0.0,1,0,0.0,-3,62788,8233,22015,Mike Knuble,1972,190.5,229.0,Mike Knuble_2007_8458590
1316,8458590,2008,328,89414,20,27,173,0.0,11,9,62,18,51,0.0,0.0,0,1,0.0,5,64245,10842,14327,Mike Knuble,1972,190.5,229.0,Mike Knuble_2008_8458590
1317,8458590,2009,1035,69867,24,29,151,0.0,6,7,59,0,6,0.0,0.0,0,0,0.0,23,57195,2497,10175,Mike Knuble,1972,190.5,229.0,Mike Knuble_2009_8458590
1318,8458590,2010,1275,92385,16,26,215,86.0,8,5,44,10,35,45.0,20.0,1,1,37.0,12,73073,7182,12130,Mike Knuble,1972,190.5,229.0,Mike Knuble_2010_8458590
1319,8458590,2011,1245,66256,13,8,99,98.0,0,4,38,14,27,27.0,18.0,0,0,46.0,-12,56320,4972,4964,Mike Knuble,1972,190.5,229.0,Mike Knuble_2011_8458590
1320,8458590,2012,112,21705,4,4,31,25.0,1,1,20,4,7,3.0,3.0,0,0,11.0,-4,18394,520,2791,Mike Knuble,1972,190.5,229.0,Mike Knuble_2012_8458590
1321,8458595,2000,546,113499,29,8,149,0.0,5,17,75,0,0,0.0,0.0,0,0,0.0,-3,79002,11558,22939,Alexei Zhitnik,1972,180.34,225.0,Alexei Zhitnik_2000_8458595
1322,8458595,2001,574,125971,33,1,150,0.0,1,15,80,0,0,0.0,0.0,0,0,0.0,-1,88563,12750,24658,Alexei Zhitnik,1972,180.34,225.0,Alexei Zhitnik_2001_8458595
1323,8458595,2002,490,111475,18,3,138,0.0,0,9,85,0,1,0.0,0.0,0,1,0.0,-5,79487,16060,15928,Alexei Zhitnik,1972,180.34,225.0,Alexei Zhitnik_2002_8458595
1324,8458595,2003,476,102075,24,4,134,0.0,2,12,102,0,0,0.0,0.0,0,1,0.0,-13,72510,14507,15058,Alexei Zhitnik,1972,180.34,225.0,Alexei Zhitnik_2003_8458595
1325,8458595,2005,118,86733,24,5,99,0.0,3,17,88,0,0,0.0,0.0,0,0,0.0,4,53016,15508,18209,Alexei Zhitnik,1972,180.34,225.0,Alexei Zhitnik_2005_8458595
1326,8458595,2006,382,114245,31,7,132,0.0,3,11,92,1,2,0.0,0.0,0,1,0.0,1,78076,17075,19094,Alexei Zhitnik,1972,180.34,225.0,Alexei Zhitnik_2006_8458595
1327,8458595,2007,715,74177,5,3,79,0.0,0,2,58,0,0,0.0,0.0,0,1,0.0,-8,65196,5181,3800,Alexei Zhitnik,1972,180.34,225.0,Alexei Zhitnik_2007_8458595
1328,8458598,2000,8,1891,0,0,1,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,-1,1624,18,249,Brad Tiley,1971,185.42,185.0,Brad Tiley_2000_8458598
1329,8458600,2000,112,52415,8,0,66,0.0,0,4,26,0,0,0.0,0.0,0,0,0.0,-12,43287,3333,5795,Aris Brimanis,1972,187.96,212.0,Aris Brimanis_2000_8458600
1330,8458600,2001,120,2856,0,0,2,0.0,0,0,9,0,0,0.0,0.0,0,0,0.0,-1,2826,0,30,Aris Brimanis,1972,187.96,212.0,Aris Brimanis_2001_8458600
1331,8458600,2003,247,9382,0,0,3,0.0,0,0,4,1,1,0.0,0.0,0,0,0.0,0,8652,445,285,Aris Brimanis,1972,187.96,212.0,Aris Brimanis_2003_8458600
1332,8458605,2000,1863,59196,14,9,72,0.0,0,0,38,67,163,0.0,0.0,1,3,0.0,10,44504,14100,592,Juha Ylonen,1972,185.42,189.0,Juha Ylonen_2000_8458605
1333,8458605,2001,1045,75156,11,4,97,0.0,0,0,10,280,648,0.0,0.0,1,0,0.0,-11,64741,8737,1678,Juha Ylonen,1972,185.42,189.0,Juha Ylonen_2001_8458605
1334,8458617,2000,1488,41740,13,1,71,0.0,0,1,126,5,11,0.0,0.0,0,0,0.0,-6,36032,4474,1234,Bill Lindsay,1971,182.88,198.0,Bill Lindsay_2000_8458617
1335,8458617,2001,923,43643,10,5,77,0.0,0,0,140,67,147,0.0,0.0,0,0,0.0,-11,39892,3193,558,Bill Lindsay,1971,182.88,198.0,Bill Lindsay_2001_8458617
1336,8458617,2002,152,6087,2,0,7,0.0,0,0,23,9,21,0.0,0.0,0,0,0.0,-1,6012,46,29,Bill Lindsay,1971,182.88,198.0,Bill Lindsay_2002_8458617
1337,8458617,2003,264,8531,0,0,10,0.0,0,0,25,4,8,0.0,0.0,0,0,0.0,-6,8364,92,75,Bill Lindsay,1971,182.88,198.0,Bill Lindsay_2003_8458617
1338,8458620,2000,164,92167,32,30,287,0.0,10,11,48,4,8,0.0,0.0,1,1,0.0,-24,64732,6461,20974,Mariusz Czerkawski,1972,182.88,200.0,Mariusz Czerkawski_2000_8458620
1339,8458620,2001,164,78538,29,22,169,0.0,6,11,48,1,10,0.0,0.0,0,0,0.0,-8,62493,141,15904,Mariusz Czerkawski,1972,182.88,200.0,Mariusz Czerkawski_2001_8458620
1340,8458620,2002,344,33970,9,5,77,0.0,1,3,16,0,2,0.0,0.0,0,0,0.0,-7,29599,731,3640,Mariusz Czerkawski,1972,182.88,200.0,Mariusz Czerkawski_2002_8458620
1341,8458620,2003,160,62482,24,25,154,0.0,9,7,16,1,6,0.0,0.0,0,0,0.0,8,50076,56,12350,Mariusz Czerkawski,1972,182.88,200.0,Mariusz Czerkawski_2003_8458620
1342,8458620,2005,286,26919,2,8,72,0.0,1,2,10,0,0,0.0,0.0,0,0,0.0,-6,20824,128,5967,Mariusz Czerkawski,1972,182.88,200.0,Mariusz Czerkawski_2005_8458620
1343,8458628,2000,1080,50754,6,8,62,0.0,1,0,26,14,35,0.0,0.0,0,0,0.0,-2,41910,7630,1214,Robert Valicevic,1971,187.96,208.0,Robert Valicevic_2000_8458628
1344,8458628,2001,442,9751,1,1,9,0.0,0,0,8,69,166,0.0,0.0,0,0,0.0,-4,7318,2410,23,Robert Valicevic,1971,187.96,208.0,Robert Valicevic_2001_8458628
1345,8458628,2002,240,5149,0,1,7,0.0,0,0,2,0,0,0.0,0.0,0,0,0.0,1,4749,362,38,Robert Valicevic,1971,187.96,208.0,Robert Valicevic_2002_8458628
1346,8458628,2003,175,3288,0,0,4,0.0,0,0,2,13,27,0.0,0.0,0,0,0.0,-1,3168,94,26,Robert Valicevic,1971,187.96,208.0,Robert Valicevic_2003_8458628
1347,8458632,2000,72,21295,4,3,32,0.0,1,0,32,1,2,0.0,0.0,0,0,0.0,-9,20297,22,976,Mark Lawrence,1972,193.04,215.0,Mark Lawrence_2000_8458632
1348,8458636,2000,810,117795,19,5,110,0.0,1,7,52,0,0,0.0,0.0,0,0,0.0,-2,84899,17908,14988,Dmitry Yushkevich,1971,180.34,210.0,Dmitry Yushkevich_2000_8458636
1349,8458636,2001,550,77300,13,6,79,0.0,3,2,26,1,1,0.0,0.0,0,1,0.0,14,57653,10597,9050,Dmitry Yushkevich,1971,180.34,210.0,Dmitry Yushkevich_2001_8458636
1350,8458636,2002,1463,102457,11,3,75,0.0,0,3,46,1,5,0.0,0.0,0,1,0.0,-9,82277,13362,6818,Dmitry Yushkevich,1971,180.34,210.0,Dmitry Yushkevich_2002_8458636
1351,8458637,2000,1907,103730,13,4,67,0.0,1,1,161,6,12,0.0,0.0,0,1,0.0,0,82069,16338,5323,Sean O'Donnell,1971,187.96,238.0,Sean O'Donnell_2000_8458637
1352,8458637,2001,480,119178,22,3,112,0.0,1,3,89,0,0,0.0,0.0,0,0,0.0,27,89303,19508,10367,Sean O'Donnell,1971,187.96,238.0,Sean O'Donnell_2001_8458637
1353,8458637,2002,420,92764,15,1,61,0.0,0,4,76,0,1,0.0,0.0,0,1,0.0,8,70865,17247,4652,Sean O'Donnell,1971,187.96,238.0,Sean O'Donnell_2002_8458637
1354,8458637,2003,492,101348,10,1,72,0.0,0,0,110,1,3,0.0,0.0,0,4,0.0,10,83161,15250,2937,Sean O'Donnell,1971,187.96,238.0,Sean O'Donnell_2003_8458637
1355,8458637,2005,2043,77461,9,2,33,0.0,0,1,147,0,0,0.0,0.0,0,0,0.0,6,58228,18517,716,Sean O'Donnell,1971,187.96,238.0,Sean O'Donnell_2005_8458637
1356,8458637,2006,1896,94419,15,2,47,0.0,0,0,92,0,1,0.0,0.0,0,1,0.0,9,76456,17312,651,Sean O'Donnell,1971,187.96,238.0,Sean O'Donnell_2006_8458637
1357,8458637,2007,1968,84807,7,2,25,0.0,0,0,84,2,2,0.0,0.0,1,2,0.0,9,66024,18246,537,Sean O'Donnell,1971,187.96,238.0,Sean O'Donnell_2007_8458637
1358,8458637,2008,2132,100797,12,0,32,0.0,0,0,71,0,1,0.0,0.0,0,0,0.0,2,80730,19434,633,Sean O'Donnell,1971,187.96,238.0,Sean O'Donnell_2008_8458637
1359,8458637,2009,2028,87693,12,3,44,0.0,0,0,70,0,1,0.0,0.0,0,0,0.0,14,73219,14158,316,Sean O'Donnell,1971,187.96,238.0,Sean O'Donnell_2009_8458637
1360,8458637,2010,368,83955,19,1,38,63.0,0,0,92,0,0,15.0,59.0,0,1,90.0,6,74902,8823,230,Sean O'Donnell,1971,187.96,238.0,Sean O'Donnell_2010_8458637
1361,8458637,2011,848,42583,7,0,30,47.0,0,0,23,0,0,11.0,33.0,0,0,46.0,-9,38122,4415,46,Sean O'Donnell,1971,187.96,238.0,Sean O'Donnell_2011_8458637
1362,8458638,2000,980,67400,25,11,87,0.0,3,6,64,367,775,0.0,0.0,0,0,0.0,-9,48205,10150,9045,Brian Holzinger,1972,180.34,186.0,Brian Holzinger_2000_8458638
1363,8458638,2001,322,12863,2,1,20,0.0,0,1,4,30,54,0.0,0.0,0,0,0.0,-4,12329,40,494,Brian Holzinger,1972,180.34,186.0,Brian Holzinger_2001_8458638
1364,8458638,2002,115,11595,3,1,23,0.0,0,2,8,86,187,0.0,0.0,0,0,0.0,-5,8786,950,1859,Brian Holzinger,1972,180.34,186.0,Brian Holzinger_2002_8458638
1365,8458638,2003,682,73552,15,7,96,0.0,1,4,40,559,1149,0.0,0.0,1,0,0.0,-31,54819,12385,6348,Brian Holzinger,1972,180.34,186.0,Brian Holzinger_2003_8458638
1366,8458641,2000,648,90158,30,17,158,0.0,4,9,24,2,8,0.0,0.0,2,0,0.0,-11,69088,3786,17284,Oleg Petrov,1971,175.26,172.0,Oleg Petrov_2000_8458641
1367,8458641,2001,600,85232,17,24,152,0.0,3,3,12,1,4,0.0,0.0,1,0,0.0,-4,69815,2921,12496,Oleg Petrov,1971,175.26,172.0,Oleg Petrov_2001_8458641
1368,8458641,2002,730,60354,18,9,124,0.0,2,2,18,3,7,0.0,0.0,0,0,0.0,-6,50344,299,9711,Oleg Petrov,1971,175.26,172.0,Oleg Petrov_2002_8458641
1369,8458645,2000,2117,63967,15,7,60,0.0,0,0,78,260,505,0.0,0.0,0,0,0.0,-1,51654,11243,1070,Bruce Gardiner,1972,185.42,193.0,Bruce Gardiner_2000_8458645
1370,8458645,2001,7,5571,1,2,10,0.0,1,0,2,4,9,0.0,0.0,0,0,0.0,-1,5221,156,194,Bruce Gardiner,1972,185.42,193.0,Bruce Gardiner_2001_8458645
1371,8458650,2001,210,68530,10,14,108,0.0,3,1,46,129,299,0.0,0.0,0,1,0.0,6,50387,10294,7849,Andreas Johansson,1973,182.88,203.0,Andreas Johansson_2001_8458650
1372,8458650,2002,1008,56323,17,20,124,0.0,10,7,22,7,14,0.0,0.0,0,0,0.0,-4,41130,541,14652,Andreas Johansson,1973,182.88,203.0,Andreas Johansson_2002_8458650
1373,8458650,2003,846,44574,15,12,108,0.0,3,10,26,54,140,0.0,0.0,1,1,0.0,-2,32523,2368,9683,Andreas Johansson,1973,182.88,203.0,Andreas Johansson_2003_8458650
1374,8458658,2000,63,2360,0,0,2,0.0,0,0,2,0,0,0.0,0.0,0,0,0.0,0,2297,0,63,David Oliver,1971,182.88,197.0,David Oliver_2000_8458658
1375,8458658,2002,150,3318,3,0,5,0.0,0,0,2,0,0,0.0,0.0,0,0,0.0,1,3002,0,316,David Oliver,1971,182.88,197.0,David Oliver_2002_8458658
1376,8458658,2003,900,21281,5,7,30,0.0,3,0,12,1,1,0.0,0.0,0,0,0.0,6,19160,4,2117,David Oliver,1971,182.88,197.0,David Oliver_2003_8458658
1377,8458658,2005,75,1371,0,0,1,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,-1,1312,0,59,David Oliver,1971,182.88,197.0,David Oliver_2005_8458658
1378,8458666,2001,210,3954,0,2,6,0.0,0,0,2,14,32,0.0,0.0,0,0,0.0,1,3778,0,176,Kelly Fairchild,1973,180.34,198.0,Kelly Fairchild_2001_8458666
1379,8458672,2000,540,35708,5,3,33,0.0,1,2,6,0,1,0.0,0.0,0,1,0.0,-7,28644,3327,3737,Dmitri Mironov,1965,193.04,227.0,Dmitri Mironov_2000_8458672
1380,8458682,2000,496,70066,24,21,172,0.0,12,8,26,17,30,0.0,0.0,0,0,0.0,-13,52604,336,17126,Brian Savage,1971,185.42,200.0,Brian Savage_2000_8458682
1381,8458682,2001,1186,78378,21,20,164,0.0,9,7,38,2,7,0.0,0.0,0,0,0.0,-13,62789,598,14991,Brian Savage,1971,185.42,200.0,Brian Savage_2001_8458682
1382,8458682,2002,1161,34505,10,6,68,0.0,1,2,22,5,14,0.0,0.0,0,0,0.0,-4,28390,242,5873,Brian Savage,1971,185.42,200.0,Brian Savage_2002_8458682
1383,8458682,2003,1894,65069,16,16,124,0.0,4,4,38,5,13,0.0,0.0,0,0,0.0,-8,54664,670,9735,Brian Savage,1971,185.42,200.0,Brian Savage_2003_8458682
1384,8458682,2005,264,52748,5,9,102,0.0,4,1,28,11,30,0.0,0.0,1,0,0.0,-18,40531,6642,5575,Brian Savage,1971,185.42,200.0,Brian Savage_2005_8458682
1385,8458715,2000,1474,92544,20,3,74,0.0,1,6,90,0,0,0.0,0.0,0,3,0.0,15,71352,15345,5847,Igor Ulanov,1969,190.5,220.0,Igor Ulanov_2000_8458715
1386,8458715,2001,299,55682,10,0,26,0.0,0,0,64,0,0,0.0,0.0,0,1,0.0,-7,46569,7889,1224,Igor Ulanov,1969,190.5,220.0,Igor Ulanov_2001_8458715
1387,8458715,2002,728,56124,1,1,20,0.0,0,0,39,0,0,0.0,0.0,0,0,0.0,7,50145,5571,408,Igor Ulanov,1969,190.5,220.0,Igor Ulanov_2002_8458715
1388,8458715,2003,924,50008,13,5,49,0.0,1,3,28,0,0,0.0,0.0,0,0,0.0,19,36726,6315,6967,Igor Ulanov,1969,190.5,220.0,Igor Ulanov_2003_8458715
1389,8458715,2005,814,36531,6,3,29,0.0,1,2,29,2,2,0.0,0.0,0,2,0.0,-11,27058,6539,2934,Igor Ulanov,1969,190.5,220.0,Igor Ulanov_2005_8458715
1390,8458801,2000,58,1594,0,0,3,0.0,0,0,4,0,0,0.0,0.0,0,0,0.0,0,1217,0,377,Michael Gaul,1973,185.42,200.0,Michael Gaul_2000_8458801
1391,8458805,2000,250,55387,17,3,58,0.0,0,3,34,0,0,0.0,0.0,0,1,0.0,9,44567,7009,3811,Janne Laukkanen,1970,185.42,187.0,Janne Laukkanen_2000_8458805
1392,8458805,2001,235,50318,7,6,66,0.0,3,4,28,0,0,0.0,0.0,0,1,0.0,-18,39130,1776,9412,Janne Laukkanen,1970,185.42,187.0,Janne Laukkanen_2001_8458805
1393,8458805,2002,113,19376,6,2,12,0.0,0,2,8,0,0,0.0,0.0,0,0,0.0,-2,17507,1071,798,Janne Laukkanen,1970,185.42,187.0,Janne Laukkanen_2002_8458805
1394,8458838,2000,576,36826,3,2,27,0.0,0,1,12,0,0,0.0,0.0,0,1,0.0,3,32055,3443,1328,Steve Poapst,1969,180.34,199.0,Steve Poapst_2000_8458838
1395,8458838,2001,896,49962,7,1,48,0.0,0,0,30,0,0,0.0,0.0,0,0,0.0,6,44461,5126,375,Steve Poapst,1969,180.34,199.0,Steve Poapst_2001_8458838
1396,8458838,2002,1200,102848,11,2,49,0.0,0,0,50,0,0,0.0,0.0,0,1,0.0,14,82744,19152,952,Steve Poapst,1969,180.34,199.0,Steve Poapst_2002_8458838
1397,8458838,2003,848,70735,2,2,55,0.0,0,0,26,0,1,0.0,0.0,0,0,0.0,-16,55547,14269,919,Steve Poapst,1969,180.34,199.0,Steve Poapst_2003_8458838
1398,8458838,2005,884,60661,5,0,23,0.0,0,0,47,0,0,0.0,0.0,0,0,0.0,-26,47589,12685,387,Steve Poapst,1969,180.34,199.0,Steve Poapst_2005_8458838
1399,8458888,2000,737,36731,7,1,44,0.0,0,1,215,7,18,0.0,0.0,0,0,0.0,-5,35869,183,679,Denny Lambert,1970,180.34,211.0,Denny Lambert_2000_8458888
1400,8458888,2001,1752,30628,5,2,51,0.0,0,0,213,3,8,0.0,0.0,0,0,0.0,1,29240,141,1247,Denny Lambert,1970,180.34,211.0,Denny Lambert_2001_8458888
1401,8458929,2000,410,44292,5,3,34,0.0,1,0,50,0,0,0.0,0.0,0,0,0.0,7,35743,6735,1814,Cory Cross,1971,195.58,225.0,Cory Cross_2000_8458929
1402,8458929,2001,500,45888,9,3,39,0.0,0,0,54,0,0,0.0,0.0,0,0,0.0,11,39988,5599,301,Cory Cross,1971,195.58,225.0,Cory Cross_2001_8458929
1403,8458929,2002,320,38615,7,2,29,0.0,1,2,24,0,1,0.0,0.0,0,1,0.0,16,31945,5169,1501,Cory Cross,1971,195.58,225.0,Cory Cross_2002_8458929
1404,8458929,2003,1496,78460,14,7,83,0.0,1,3,56,0,0,0.0,0.0,0,0,0.0,9,62896,10551,5013,Cory Cross,1971,195.58,225.0,Cory Cross_2003_8458929
1405,8458929,2005,1050,43035,5,3,32,0.0,0,0,59,0,0,0.0,0.0,1,0,0.0,-3,37267,5128,640,Cory Cross,1971,195.58,225.0,Cory Cross_2005_8458929
1406,8458938,2000,152,114941,30,16,232,0.0,5,13,92,1,1,0.0,0.0,1,2,0.0,-20,74509,16157,24275,Roman Hamrlik,1974,187.96,206.0,Roman Hamrlik_2000_8458938
1407,8458938,2001,140,107218,26,11,169,0.0,4,12,78,0,1,0.0,0.0,1,3,0.0,7,75956,10839,20423,Roman Hamrlik,1974,187.96,206.0,Roman Hamrlik_2001_8458938
1408,8458938,2002,146,116388,32,9,151,0.0,3,18,87,0,0,0.0,0.0,0,3,0.0,21,77696,16905,21787,Roman Hamrlik,1974,187.96,206.0,Roman Hamrlik_2002_8458938
1409,8458938,2003,162,119462,22,7,182,0.0,2,9,68,0,0,0.0,0.0,0,2,0.0,2,90511,14181,14770,Roman Hamrlik,1974,187.96,206.0,Roman Hamrlik_2003_8458938
1410,8458938,2005,1020,66838,19,7,89,0.0,1,15,56,0,0,0.0,0.0,1,0,0.0,8,43175,8555,15108,Roman Hamrlik,1974,187.96,206.0,Roman Hamrlik_2005_8458938
1411,8458938,2006,1500,111923,31,7,125,0.0,1,17,88,0,0,0.0,0.0,0,1,0.0,22,77601,12691,21631,Roman Hamrlik,1974,187.96,206.0,Roman Hamrlik_2006_8458938
1412,8458938,2007,616,106888,21,5,129,0.0,3,8,38,0,0,0.0,0.0,0,0,0.0,7,82774,14330,9784,Roman Hamrlik,1974,187.96,206.0,Roman Hamrlik_2007_8458938
1413,8458938,2008,648,106487,27,6,143,0.0,0,3,62,0,0,0.0,0.0,0,3,0.0,4,85167,13763,7557,Roman Hamrlik,1974,187.96,206.0,Roman Hamrlik_2008_8458938
